player_id,player_display_name,position,week,season_type,team,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch
00-0037304,Connor Heyward,TE,2,REG,PIT,SEA,1,1,6,0,5,1
00-0037306,John FitzPatrick,TE,2,REG,GB,WAS,0,0,0,0,0,0
00-0037340,Zaire Mitchell-Paden,TE,2,REG,BAL,CLE,0,1,0,0,1,0
00-0037545,Rashid Shaheed,WR,2,REG,NO,SF,4,5,52,1,56,13
00-0037614,John Metchie III,WR,2,REG,PHI,KC,1,1,0,0,-3,3
00-0037664,Alec Pierce,WR,2,REG,IND,DEN,4,5,68,0,80,3
00-0037666,Jalen Tolbert,WR,2,REG,DAL,NYG,2,4,16,0,30,0
00-0037740,Garrett Wilson,WR,2,REG,NYJ,BUF,4,8,50,0,73,8
00-0037741,Jahan Dotson,WR,2,REG,PHI,KC,1,1,4,0,-6,10
00-0037744,Trey McBride,TE,2,REG,ARI,CAR,6,7,78,0,62,22
00-0037801,KaVontae Turpin,WR,2,REG,DAL,NYG,4,4,47,1,31,16
00-0037805,Jeremy Ruckert,TE,2,REG,NYJ,BUF,1,1,5,1,5,0
00-0037809,Chig Okonkwo,TE,2,REG,TEN,LA,4,6,35,0,15,23
00-0037816,Romeo Doubs,WR,2,REG,GB,WAS,3,5,28,1,85,15
00-0037837,Calvin Austin III,WR,2,REG,PIT,SEA,1,4,22,0,89,0
00-0038041,Jake Ferguson,TE,2,REG,DAL,NYG,9,12,78,0,77,27
00-0038090,Skyy Moore,WR,2,REG,SF,NO,0,0,0,0,0,0
00-0038104,Tyquan Thornton,WR,2,REG,KC,PHI,2,5,59,1,169,4
00-0038115,Daniel Bellinger,TE,2,REG,NYG,DAL,0,0,0,0,0,0
00-0038117,Wan'Dale Robinson,WR,2,REG,NYG,DAL,8,10,142,1,162,31
00-0038129,Cade Otton,TE,2,REG,TB,HOU,3,4,25,0,16,8
00-0038359,Xavier Smith,WR,2,REG,LA,TEN,0,0,0,0,0,0
00-0038393,Dontayvion Wicks,WR,2,REG,GB,WAS,4,6,44,0,124,0
00-0038465,Malik Heath,WR,2,REG,GB,WAS,1,1,37,0,37,0
00-0038519,Nikko Remigio,WR,2,REG,KC,PHI,1,1,21,0,18,3
00-0038543,Jaxon Smith-Njigba,WR,2,REG,SEA,PIT,8,10,103,0,103,29
00-0038544,Quentin Johnston,WR,2,REG,LAC,LV,3,7,71,1,115,17
00-0038547,Luke Schoonmaker,TE,2,REG,DAL,NYG,0,2,0,0,17,0
00-0038558,Darnell Washington,TE,2,REG,PIT,SEA,0,1,0,0,14,0
00-0038559,Michael Wilson,WR,2,REG,ARI,CAR,1,2,11,1,43,0
00-0038563,Tre Tucker,WR,2,REG,LV,LAC,3,8,12,0,60,8
00-0038573,Derius Davis,WR,2,REG,LAC,LV,0,0,0,0,0,0
00-0038576,Charlie Jones,WR,2,REG,CIN,JAX,0,0,0,0,0,0
00-0038606,Parker Washington,WR,2,REG,JAX,CIN,5,5,76,0,33,43
00-0038608,Kayshon Boutte,WR,2,REG,NE,MIA,1,1,16,1,16,0
00-0038618,Xavier Hutchinson,WR,2,REG,HOU,TB,2,3,29,0,33,10
00-0038619,Andrei Iosivas,WR,2,REG,CIN,JAX,1,5,12,0,62,1
00-0038621,DeMario Douglas,WR,2,REG,NE,MIA,1,1,8,0,5,3
00-0038643,Brayden Willis,TE,2,REG,SF,NO,0,1,0,0,2,0
00-0038679,Tyrell Shavers,WR,2,REG,BUF,NYJ,0,2,0,0,25,0
00-0038824,Ryan Miller,WR,2,REG,TB,HOU,1,1,20,1,20,0
00-0038839,Mitchell Tinsley,WR,2,REG,CIN,JAX,1,1,13,1,13,0
00-0038840,Brycen Tremayne,WR,2,REG,CAR,ARI,3,5,48,0,62,12
00-0038933,Dalton Kincaid,TE,2,REG,BUF,NYJ,4,6,37,0,29,30
00-0038935,Brenton Strange,TE,2,REG,JAX,CIN,3,5,17,0,31,7
00-0038976,Marvin Mims Jr.,WR,2,REG,DEN,IND,2,2,24,1,18,6
00-0038979,Cedric Tillman,WR,2,REG,CLE,BAL,2,7,22,1,72,-1
00-0038996,Tucker Kraft,TE,2,REG,GB,WAS,6,7,124,1,56,72
00-0038997,Josh Downs,WR,2,REG,IND,DEN,6,8,51,0,58,11
00-0039041,Elijah Higgins,TE,2,REG,ARI,CAR,2,3,45,0,15,34
00-0039050,Payne Durham,TE,2,REG,TB,HOU,0,1,0,0,5,0
00-0039064,Zay Flowers,WR,2,REG,BAL,CLE,7,11,75,0,134,24
00-0039065,Sam LaPorta,TE,2,REG,DET,CHI,3,4,26,0,18,17
00-0039066,Michael Mayer,TE,2,REG,LV,LAC,2,2,9,0,7,2
00-0039074,Davis Allen,TE,2,REG,LA,TEN,1,1,8,1,5,3
00-0039075,Puka Nacua,WR,2,REG,LA,TEN,8,9,91,0,68,37
00-0039144,Luke Musgrave,TE,2,REG,GB,WAS,2,2,32,0,25,7
00-0039337,Malik Nabers,WR,2,REG,NYG,DAL,9,13,167,2,263,21
00-0039338,Brock Bowers,TE,2,REG,LV,LAC,5,8,38,0,51,17
00-0039342,Xavier Legette,WR,2,REG,CAR,ARI,1,8,-2,0,33,1
00-0039355,Luke McCaffrey,WR,2,REG,WAS,GB,1,1,19,0,17,2
00-0039356,Ja'Tavion Sanders,TE,2,REG,CAR,ARI,7,9,54,0,56,19
00-0039379,Jamari Thrash,WR,2,REG,CLE,BAL,1,1,5,0,3,2
00-0039410,Ryan Flournoy,WR,2,REG,DAL,NYG,0,0,0,0,0,0
00-0039424,Devaughn Vele,WR,2,REG,NO,SF,1,1,3,1,3,0
00-0039451,Isaiah Williams,WR,2,REG,NYJ,BUF,0,0,0,0,0,0
00-0039530,Brevyn Spann-Ford,TE,2,REG,DAL,NYG,1,1,3,0,1,2
00-0039589,Kameron Johnson,WR,2,REG,TB,HOU,0,0,0,0,0,0
00-0039650,Bryce Oliver,WR,2,REG,TEN,LA,0,0,0,0,0,0
00-0039739,Roman Wilson,WR,2,REG,PIT,SEA,1,2,7,0,23,0
00-0039751,Jordan Whittington,WR,2,REG,LA,TEN,2,2,42,0,29,13
00-0039792,Devontez Walker,WR,2,REG,BAL,CLE,2,2,26,2,26,0
00-0039793,AJ Barner,TE,2,REG,SEA,PIT,2,3,26,1,-1,18
00-0039816,Anthony Gould,WR,2,REG,IND,DEN,0,0,0,0,0,0
00-0039847,Theo Johnson,TE,2,REG,NYG,DAL,4,5,34,0,42,7
00-0039849,Marvin Harrison Jr.,WR,2,REG,ARI,CAR,2,5,27,0,27,13
00-0039868,Troy Franklin,WR,2,REG,DEN,IND,8,9,89,1,60,47
00-0039880,Malik Washington,WR,2,REG,MIA,NE,1,2,2,0,6,6
00-0039890,Adonai Mitchell,WR,2,REG,IND,DEN,2,4,20,0,107,0
00-0039893,Brian Thomas Jr.,WR,2,REG,JAX,CIN,4,12,49,0,166,1
00-0039901,Keon Coleman,WR,2,REG,BUF,NYJ,3,3,26,0,26,0
00-0039912,Ben Sinnott,TE,2,REG,WAS,GB,1,1,7,0,7,0
00-0039915,Ladd McConkey,WR,2,REG,LAC,LV,5,5,48,0,32,16
00-0039916,Ricky Pearsall,WR,2,REG,SF,NO,4,6,56,0,99,0
00-0039919,Rome Odunze,WR,2,REG,CHI,DET,7,11,128,2,200,39
00-0040009,Savion Williams,WR,2,REG,GB,WAS,0,0,0,0,0,0
00-0040075,LaJohntay Wester,WR,2,REG,BAL,CLE,0,0,0,0,0,0
00-0040124,Tetairoa McMillan,WR,2,REG,CAR,ARI,6,10,100,0,82,49
00-0040126,Colston Loveland,TE,2,REG,CHI,DET,0,1,0,0,22,0
00-0040128,Tyler Warren,TE,2,REG,IND,DEN,4,7,79,0,55,54
00-0040129,Emeka Egbuka,WR,2,REG,TB,HOU,4,7,29,1,81,38
00-0040130,Jayden Higgins,WR,2,REG,HOU,TB,1,1,28,0,4,24
00-0040134,Pat Bryant,WR,2,REG,DEN,IND,2,3,18,0,8,10
00-0040138,Jaylin Noel,WR,2,REG,HOU,TB,0,0,0,0,0,0
00-0040164,Jaylin Lane,WR,2,REG,WAS,GB,1,4,2,0,16,0
00-0040170,Elic Ayomanor,WR,2,REG,TEN,LA,4,6,56,1,69,9
00-0040184,KeAndre Lambert-Smith,WR,2,REG,LAC,LV,0,0,0,0,0,0
00-0040187,Mitchell Evans,TE,2,REG,CAR,ARI,1,1,9,0,5,4
00-0040194,Jackson Hawes,TE,2,REG,BUF,NYJ,1,1,5,0,-2,7
00-0040432,Beaux Collins,WR,2,REG,NYG,DAL,0,0,0,0,0,0
00-0040506,Myles Price,WR,2,REG,MIN,ATL,0,0,0,0,0,0
00-0040509,Ben Yurosek,TE,2,REG,MIN,ATL,0,0,0,0,0,0
00-0040581,Dont'e Thornton Jr.,WR,2,REG,LV,LAC,1,4,20,0,105,16
00-0040582,Arian Smith,WR,2,REG,NYJ,BUF,1,2,8,0,22,4
00-0040584,Gunnar Helm,TE,2,REG,TEN,LA,2,2,9,0,-1,10
00-0040648,Tory Horton,WR,2,REG,SEA,PIT,2,4,32,1,79,2
00-0040663,Harold Fannin Jr.,TE,2,REG,CLE,BAL,5,5,48,0,27,21
00-0040667,Matthew Golden,WR,2,REG,GB,WAS,0,2,0,0,81,0
00-0040669,Isaac TeSlaa,WR,2,REG,DET,CHI,1,1,29,0,27,2
00-0040705,Chimere Dike,WR,2,REG,TEN,LA,2,5,-1,0,38,4
00-0040718,Travis Hunter,WR,2,REG,JAX,CIN,3,6,22,0,30,22
00-0040727,Tre Harris,WR,2,REG,LAC,LV,2,3,34,0,32,9
00-0040735,Luther Burden III,WR,2,REG,CHI,DET,1,2,5,0,6,4
00-0040736,Mason Taylor,TE,2,REG,NYJ,BUF,1,2,5,0,8,0
00-0040739,Elijah Arroyo,TE,2,REG,SEA,PIT,2,3,31,0,6,26
00-0040782,Isaiah Bond,WR,2,REG,CLE,BAL,1,3,6,0,9,12
00-0030035,Adam Thielen,WR,3,REG,MIN,CIN,0,2,0,0,29,0
00-0030061,Zach Ertz,TE,3,REG,WAS,LV,3,3,38,0,33,5
00-0030279,Keenan Allen,WR,3,REG,LAC,DEN,7,11,65,1,108,6
00-0030506,Travis Kelce,TE,3,REG,KC,NYG,4,7,26,0,31,20
00-0030564,DeAndre Hopkins,WR,3,REG,BAL,DET,1,2,13,0,24,0
00-0031236,Brandin Cooks,WR,3,REG,NO,SEA,3,5,24,0,85,1
00-0031381,Davante Adams,WR,3,REG,LA,PHI,3,8,56,1,125,0
00-0031408,Mike Evans,WR,3,REG,TB,NYJ,4,9,33,1,65,6
00-0031484,Chris Manhertz,TE,3,REG,NYG,KC,1,1,7,0,1,6
00-0031588,Stefon Diggs,WR,3,REG,NE,PIT,3,3,23,0,12,11
00-0031763,DeAndre Carter,WR,3,REG,CLE,GB,0,0,0,0,0,0
00-0032211,Tyler Lockett,WR,3,REG,TEN,IND,4,4,37,0,28,9
00-0032385,Sterling Shepard,WR,3,REG,TB,NYJ,4,5,80,0,39,51
00-0032392,Austin Hooper,TE,3,REG,NE,PIT,2,3,28,0,34,11
00-0032398,Chris Moore,WR,3,REG,WAS,LV,2,2,25,0,17,8
00-0032464,Kalif Raymond,WR,3,REG,DET,BAL,1,2,4,0,9,0
00-0033040,Tyreek Hill,WR,3,REG,MIA,BUF,5,10,49,1,148,13
00-0033090,Hunter Henry,TE,3,REG,NE,PIT,8,11,90,2,67,30
00-0033110,Tyler Higbee,TE,3,REG,LA,PHI,0,2,0,0,-92,0
00-0033246,Johnny Mundt,TE,3,REG,JAX,HOU,1,1,7,0,2,5
00-0033307,Kendrick Bourne,WR,3,REG,SF,ARI,4,6,38,0,43,16
00-0033375,Tim Patrick,WR,3,REG,JAX,HOU,1,1,16,0,3,13
00-0033555,Mack Hollins,WR,3,REG,NE,PIT,4,4,27,0,21,6
00-0033576,Eric Saubert,TE,3,REG,SEA,NO,1,1,12,0,6,6
00-0033589,David Moore,WR,3,REG,CAR,ATL,1,1,5,0,5,0
00-0033857,JuJu Smith-Schuster,WR,3,REG,KC,NYG,4,4,55,0,18,37
00-0033858,Jonnu Smith,TE,3,REG,PIT,NE,3,3,23,0,8,15
00-0033885,David Njoku,TE,3,REG,CLE,GB,5,7,40,0,24,26
00-0033891,Zay Jones,WR,3,REG,ARI,SF,2,3,25,0,37,5
00-0033908,Cooper Kupp,WR,3,REG,SEA,NO,2,3,31,0,3,15
00-0034270,Tyler Conklin,TE,3,REG,LAC,DEN,0,2,0,0,-1,0
00-0034272,Marquez Valdes-Scantling,WR,3,REG,SF,ARI,1,1,9,0,8,1
00-0034348,Courtland Sutton,WR,3,REG,DEN,LAC,6,8,118,1,146,34
00-0034351,Dallas Goedert,TE,3,REG,PHI,LA,1,2,33,1,30,9
00-0034383,Dalton Schultz,TE,3,REG,HOU,JAX,5,6,39,0,37,11
00-0034407,Ray-Ray McCloud,WR,3,REG,ATL,CAR,2,5,20,0,33,22
00-0034521,Allen Lazard,WR,3,REG,NYJ,TB,2,3,13,1,12,5
00-0034753,Mark Andrews,TE,3,REG,BAL,DET,6,6,91,2,65,26
00-0034775,Christian Kirk,WR,3,REG,HOU,JAX,3,8,25,0,98,20
00-0034827,DJ Moore,WR,3,REG,CHI,DAL,4,5,21,1,30,7
00-0034829,Mike Gesicki,TE,3,REG,CIN,MIN,1,3,6,0,18,3
00-0034837,Calvin Ridley,WR,3,REG,TEN,IND,1,7,27,0,89,9
00-0034960,Jakobi Meyers,WR,3,REG,LV,WAS,3,4,63,0,65,24
00-0034983,Hunter Renfrow,WR,3,REG,CAR,ATL,2,4,6,0,23,7
00-0035021,Ashton Dulin,WR,3,REG,IND,TEN,0,0,0,0,0,0
00-0035208,Olamide Zaccheaus,WR,3,REG,CHI,DAL,3,4,24,0,13,7
00-0035229,T.J. Hockenson,TE,3,REG,MIN,CIN,5,6,49,1,45,18
00-0035249,Josh Oliver,TE,3,REG,MIN,CIN,1,1,12,1,6,6
00-0035359,David Sills,WR,3,REG,ATL,CAR,1,2,9,0,36,3
00-0035500,Greg Dortch,WR,3,REG,ARI,SF,2,2,3,0,-5,8
00-0035535,Darius Slayton,WR,3,REG,NYG,KC,4,4,30,0,25,5
00-0035631,Drew Sample,TE,3,REG,CIN,MIN,2,3,20,1,9,17
00-0035640,DK Metcalf,WR,3,REG,PIT,NE,3,4,32,1,34,23
00-0035644,Noah Fant,TE,3,REG,CIN,MIN,5,5,26,0,13,13
00-0035645,Gunner Olszewski,WR,3,REG,NYG,KC,0,0,0,0,0,0
00-0035659,Terry McLaurin,WR,3,REG,WAS,LV,3,4,74,0,57,22
00-0035662,Marquise Brown,WR,3,REG,KC,NYG,4,6,42,0,85,12
00-0035676,A.J. Brown,WR,3,REG,PHI,LA,6,10,109,1,120,33
00-0035719,Deebo Samuel Sr.,WR,3,REG,WAS,LV,2,3,11,0,6,23
00-0036040,Juwan Johnson,TE,3,REG,NO,SEA,6,8,51,0,33,28
00-0036182,Nick Westbrook-Ikhine,WR,3,REG,MIA,BUF,0,0,0,0,0,0
00-0036252,Michael Pittman,WR,3,REG,IND,TEN,6,6,73,1,32,41
00-0036290,Cole Kmet,TE,3,REG,CHI,DAL,1,1,10,1,10,0
00-0036309,Darnell Mooney,WR,3,REG,ATL,CAR,4,11,44,0,125,9
00-0036322,Justin Jefferson,WR,3,REG,MIN,CIN,5,7,75,0,49,44
00-0036331,Devin Duvernay,WR,3,REG,CHI,DAL,0,0,0,0,0,0
00-0036407,Jerry Jeudy,WR,3,REG,CLE,GB,1,5,17,0,90,0
00-0036410,Tee Higgins,WR,3,REG,CIN,MIN,1,2,15,0,39,3
00-0036415,Van Jefferson,WR,3,REG,TEN,IND,1,1,8,0,1,7
00-0036422,Adam Trautman,TE,3,REG,DEN,LAC,0,0,0,0,0,0
00-0036427,Tyler Johnson,WR,3,REG,NYJ,TB,2,3,32,0,36,18
00-0036429,Charlie Woerner,TE,3,REG,ATL,CAR,1,1,-5,0,-5,0
00-0036550,Rashod Bateman,WR,3,REG,BAL,DET,5,7,63,1,95,2
00-0036554,Nico Collins,WR,3,REG,HOU,JAX,8,11,104,1,139,34
00-0036613,Jaylen Waddle,WR,3,REG,MIA,BUF,5,6,39,1,25,18
00-0036620,Dee Eskridge,WR,3,REG,MIA,BUF,0,0,0,0,0,0
00-0036626,Dyami Brown,WR,3,REG,JAX,HOU,2,3,7,0,51,2
00-0036630,Tylan Wallace,WR,3,REG,BAL,DET,0,1,0,0,10,0
00-0036637,Noah Gray,TE,3,REG,KC,NYG,3,6,17,0,17,12
00-0036646,Simi Fehoko,WR,3,REG,ARI,SF,0,0,0,0,0,0
00-0036741,Jack Stoll,TE,3,REG,NO,SEA,2,3,21,1,27,4
00-0036849,Tutu Atwell,WR,3,REG,LA,PHI,0,1,0,0,3,0
00-0036862,Ben Skowronek,WR,3,REG,PIT,NE,0,0,0,0,0,0
00-0036876,Kylen Granson,TE,3,REG,PHI,LA,0,0,0,0,0,0
00-0036894,Pat Freiermuth,TE,3,REG,PIT,NE,1,3,6,0,23,2
00-0036900,Ja'Marr Chase,WR,3,REG,CIN,MIN,5,6,50,0,30,24
00-0036912,DeVonta Smith,WR,3,REG,PHI,LA,8,9,60,1,68,6
00-0036963,Amon-Ra St. Brown,WR,3,REG,DET,BAL,7,8,77,1,79,13
00-0036970,Kyle Pitts,TE,3,REG,ATL,CAR,4,6,39,0,38,25
00-0036980,Elijah Moore,WR,3,REG,BUF,MIA,2,3,30,0,7,29
00-0036988,Josh Palmer,WR,3,REG,BUF,MIA,1,1,5,0,5,0
00-0037004,Hunter Long,TE,3,REG,JAX,HOU,2,3,12,0,9,6
00-0037005,Tommy Tremble,TE,3,REG,CAR,ATL,2,2,16,0,4,12
00-0037086,Grant Calcaterra,TE,3,REG,PHI,LA,0,0,0,0,0,0
00-0037093,Dareke Young,WR,3,REG,SEA,NO,1,1,12,0,12,0
00-0037112,Jake Tonges,TE,3,REG,SF,ARI,2,3,21,0,24,7
00-0037231,Kevin Austin Jr.,WR,3,REG,NO,SEA,0,1,0,0,23,0
00-0037238,Drake London,WR,3,REG,ATL,CAR,5,8,55,0,101,14
00-0037239,Chris Olave,WR,3,REG,NO,SEA,10,14,57,0,92,27
00-0037240,Jameson Williams,WR,3,REG,DET,BAL,2,3,43,0,54,4
00-0037247,George Pickens,WR,3,REG,DAL,CHI,5,9,68,1,76,24
00-0037261,Khalil Shakir,WR,3,REG,BUF,MIA,4,4,45,1,0,45
00-0037291,Jalen Nailor,WR,3,REG,MIN,CIN,3,5,37,0,64,13
00-0037306,John FitzPatrick,TE,3,REG,GB,CLE,2,2,12,1,5,7
00-0037311,Ko Kieft,TE,3,REG,TB,NYJ,0,0,0,0,0,0
00-0037348,Tanner Conner,TE,3,REG,MIA,BUF,1,2,13,0,7,12
00-0037380,Kaden Davis,WR,3,REG,CLE,GB,0,0,0,0,0,0
00-0037539,Lucas Krull,TE,3,REG,DEN,LAC,1,2,9,0,11,3
00-0037545,Rashid Shaheed,WR,3,REG,NO,SEA,4,6,42,0,68,7
00-0037614,John Metchie III,WR,3,REG,PHI,LA,1,1,8,0,4,4
00-0037654,Tucker Fisk,TE,3,REG,LAC,DEN,0,1,0,0,20,0
00-0037664,Alec Pierce,WR,3,REG,IND,TEN,4,5,67,0,101,8
00-0037666,Jalen Tolbert,WR,3,REG,DAL,CHI,3,6,24,0,40,8
00-0037740,Garrett Wilson,WR,3,REG,NYJ,TB,10,13,84,1,75,34
00-0037741,Jahan Dotson,WR,3,REG,PHI,LA,1,3,7,0,37,2
00-0037744,Trey McBride,TE,3,REG,ARI,SF,5,8,43,1,28,27
00-0037801,KaVontae Turpin,WR,3,REG,DAL,CHI,2,3,64,0,73,6
00-0037809,Chig Okonkwo,TE,3,REG,TEN,IND,5,6,66,0,39,43
00-0037816,Romeo Doubs,WR,3,REG,GB,CLE,2,2,25,0,10,15
00-0037837,Calvin Austin III,WR,3,REG,PIT,NE,3,5,34,1,71,4
00-0038041,Jake Ferguson,TE,3,REG,DAL,CHI,13,14,82,0,42,45
00-0038046,Charlie Kolar,TE,3,REG,BAL,DET,2,3,22,0,34,7
00-0038090,Skyy Moore,WR,3,REG,SF,ARI,1,1,10,0,10,0
00-0038104,Tyquan Thornton,WR,3,REG,KC,NYG,5,9,71,1,169,12
00-0038115,Daniel Bellinger,TE,3,REG,NYG,KC,1,1,6,0,6,0
00-0038117,Wan'Dale Robinson,WR,3,REG,NYG,KC,1,4,26,0,88,3
00-0038359,Xavier Smith,WR,3,REG,LA,PHI,0,0,0,0,0,0
00-0038393,Dontayvion Wicks,WR,3,REG,GB,CLE,2,4,21,0,23,9
00-0038465,Malik Heath,WR,3,REG,GB,CLE,0,0,0,0,0,0
00-0038519,Nikko Remigio,WR,3,REG,KC,NYG,0,0,0,0,0,0
00-0038543,Jaxon Smith-Njigba,WR,3,REG,SEA,NO,5,6,96,1,87,21
00-0038544,Quentin Johnston,WR,3,REG,LAC,DEN,6,9,89,0,113,44
00-0038547,Luke Schoonmaker,TE,3,REG,DAL,CHI,1,1,5,0,5,0
00-0038559,Michael Wilson,WR,3,REG,ARI,SF,1,2,5,0,17,1
00-0038563,Tre Tucker,WR,3,REG,LV,WAS,8,9,145,3,127,36
00-0038573,Derius Davis,WR,3,REG,LAC,DEN,0,0,0,0,0,0
00-0038576,Charlie Jones,WR,3,REG,CIN,MIN,0,0,0,0,0,0
00-0038606,Parker Washington,WR,3,REG,JAX,HOU,4,11,34,0,137,12
00-0038608,Kayshon Boutte,WR,3,REG,NE,PIT,2,3,28,0,28,2
00-0038618,Xavier Hutchinson,WR,3,REG,HOU,JAX,3,3,16,0,9,7
00-0038621,DeMario Douglas,WR,3,REG,NE,PIT,2,5,7,0,27,0
00-0038643,Brayden Willis,TE,3,REG,SF,ARI,0,0,0,0,0,0
00-0038679,Tyrell Shavers,WR,3,REG,BUF,MIA,2,2,24,0,8,16
00-0038710,Blake Whiteheart,TE,3,REG,CLE,GB,0,0,0,0,0,0
00-0038720,Julian Hill,TE,3,REG,MIA,BUF,1,1,4,0,1,3
00-0038824,Ryan Miller,WR,3,REG,TB,NYJ,0,1,0,0,21,0
00-0038839,Mitchell Tinsley,WR,3,REG,CIN,MIN,0,1,0,0,0,0
00-0038840,Brycen Tremayne,WR,3,REG,CAR,ATL,2,2,15,0,9,6
00-0038933,Dalton Kincaid,TE,3,REG,BUF,MIA,5,6,66,1,41,43
00-0038935,Brenton Strange,TE,3,REG,JAX,HOU,6,7,61,0,41,25
00-0038976,Marvin Mims Jr.,WR,3,REG,DEN,LAC,1,4,4,0,88,6
00-0038979,Cedric Tillman,WR,3,REG,CLE,GB,3,3,26,0,23,3
00-0038996,Tucker Kraft,TE,3,REG,GB,CLE,3,4,29,0,0,29
00-0038997,Josh Downs,WR,3,REG,IND,TEN,2,3,34,0,47,2
00-0039041,Elijah Higgins,TE,3,REG,ARI,SF,1,1,7,0,5,2
00-0039064,Zay Flowers,WR,3,REG,BAL,DET,2,3,13,0,9,14
00-0039065,Sam LaPorta,TE,3,REG,DET,BAL,4,4,33,0,25,8
00-0039066,Michael Mayer,TE,3,REG,LV,WAS,0,1,0,0,1,0
00-0039074,Davis Allen,TE,3,REG,LA,PHI,1,1,3,0,0,3
00-0039075,Puka Nacua,WR,3,REG,LA,PHI,11,15,112,0,131,37
00-0039337,Malik Nabers,WR,3,REG,NYG,KC,2,7,13,0,146,4
00-0039338,Brock Bowers,TE,3,REG,LV,WAS,4,5,38,0,31,21
00-0039355,Luke McCaffrey,WR,3,REG,WAS,LV,3,3,56,1,14,42
00-0039356,Ja'Tavion Sanders,TE,3,REG,CAR,ATL,2,2,11,0,1,10
00-0039379,Jamari Thrash,WR,3,REG,CLE,GB,2,3,7,0,30,0
00-0039410,Ryan Flournoy,WR,3,REG,DAL,CHI,2,3,21,0,25,0
00-0039451,Isaiah Williams,WR,3,REG,NYJ,TB,0,0,0,0,0,0
00-0039530,Brevyn Spann-Ford,TE,3,REG,DAL,CHI,0,0,0,0,0,0
00-0039589,Kameron Johnson,WR,3,REG,TB,NYJ,0,0,0,0,0,0
00-0039631,Cam Grandy,TE,3,REG,CIN,MIN,1,1,6,0,-2,8
00-0039686,Colson Yankoff,TE,3,REG,WAS,LV,0,0,0,0,0,0
00-0039737,Tip Reiman,TE,3,REG,ARI,SF,2,3,8,0,12,2
00-0039751,Jordan Whittington,WR,3,REG,LA,PHI,2,3,7,0,6,0
00-0039792,Devontez Walker,WR,3,REG,BAL,DET,1,1,34,0,32,2
00-0039793,AJ Barner,TE,3,REG,SEA,NO,1,1,23,0,20,3
00-0039816,Anthony Gould,WR,3,REG,IND,TEN,0,0,0,0,0,0
00-0039847,Theo Johnson,TE,3,REG,NYG,KC,1,2,10,0,7,13
00-0039849,Marvin Harrison Jr.,WR,3,REG,ARI,SF,3,6,44,0,90,7
00-0039868,Troy Franklin,WR,3,REG,DEN,LAC,2,4,8,0,12,15
00-0039880,Malik Washington,WR,3,REG,MIA,BUF,3,5,12,0,17,12
00-0039890,Adonai Mitchell,WR,3,REG,IND,TEN,0,2,0,0,-1,0
00-0039893,Brian Thomas Jr.,WR,3,REG,JAX,HOU,2,6,55,0,64,32
00-0039901,Keon Coleman,WR,3,REG,BUF,MIA,3,4,20,0,13,15
00-0039915,Ladd McConkey,WR,3,REG,LAC,DEN,4,7,41,0,60,20
00-0039916,Ricky Pearsall,WR,3,REG,SF,ARI,8,11,117,0,163,10
00-0039919,Rome Odunze,WR,3,REG,CHI,DAL,3,7,62,1,79,23
00-0040009,Savion Williams,WR,3,REG,GB,CLE,0,0,0,0,0,0
00-0040075,LaJohntay Wester,WR,3,REG,BAL,DET,0,0,0,0,0,0
00-0040124,Tetairoa McMillan,WR,3,REG,CAR,ATL,3,8,48,0,78,15
00-0040126,Colston Loveland,TE,3,REG,CHI,DAL,1,3,31,0,65,14
00-0040128,Tyler Warren,TE,3,REG,IND,TEN,3,5,38,0,7,40
00-0040129,Emeka Egbuka,WR,3,REG,TB,NYJ,6,8,85,0,92,21
00-0040130,Jayden Higgins,WR,3,REG,HOU,JAX,1,1,5,0,5,0
00-0040131,Kyle Williams,WR,3,REG,NE,PIT,1,1,8,0,7,1
00-0040138,Jaylin Noel,WR,3,REG,HOU,JAX,1,1,4,0,-4,8
00-0040154,Tai Felton,WR,3,REG,MIN,CIN,1,1,9,0,7,2
00-0040164,Jaylin Lane,WR,3,REG,WAS,LV,1,2,-2,0,15,2
00-0040170,Elic Ayomanor,WR,3,REG,TEN,IND,4,5,38,1,39,7
00-0040187,Mitchell Evans,TE,3,REG,CAR,ATL,1,1,9,0,7,2
00-0040189,Oronde Gadsden II,TE,3,REG,LAC,DEN,5,7,46,0,58,6
00-0040194,Jackson Hawes,TE,3,REG,BUF,MIA,1,1,5,1,5,0
00-0040237,Tez Johnson,WR,3,REG,TB,NYJ,0,1,0,0,41,0
00-0040506,Myles Price,WR,3,REG,MIN,CIN,0,0,0,0,0,0
00-0040509,Ben Yurosek,TE,3,REG,MIN,CIN,0,0,0,0,0,0
00-0040581,Dont'e Thornton Jr.,WR,3,REG,LV,WAS,2,4,29,0,53,7
00-0040582,Arian Smith,WR,3,REG,NYJ,TB,2,2,2,0,1,1
00-0040584,Gunnar Helm,TE,3,REG,TEN,IND,3,3,27,0,7,20
00-0040629,Dalevon Campbell,WR,3,REG,CAR,ATL,0,0,0,0,0,0
00-0040648,Tory Horton,WR,3,REG,SEA,NO,3,4,32,1,30,8
00-0040663,Harold Fannin Jr.,TE,3,REG,CLE,GB,3,4,25,0,6,22
00-0040667,Matthew Golden,WR,3,REG,GB,CLE,4,4,52,0,34,18
