player_id,player_display_name,week,season_type,team,opponent_team,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch
00-0035700,Josh Jacobs,4,REG,GB,DAL,22,86,2,4,4,71,0,-5,76
00-0036139,Rico Dowdle,4,REG,CAR,NE,9,32,0,1,1,-2,0,-2,0
00-0036158,J.K. Dobbins,4,REG,DEN,CIN,16,101,0,1,1,4,0,-3,7
00-0036223,Jonathan Taylor,4,REG,IND,LA,17,76,0,5,5,20,0,-16,36
00-0036265,AJ Dillon,4,REG,PHI,TB,3,17,0,0,0,0,0,0,0
00-0036275,D'Andre Swift,4,REG,CHI,LV,14,38,1,4,6,22,0,4,14
00-0036328,Antonio Gibson,4,REG,NE,CAR,6,27,1,0,0,0,0,0,0
00-0036555,Chuba Hubbard,4,REG,CAR,NE,10,49,0,3,3,20,0,-6,26
00-0036727,Adam Prentice,4,REG,DEN,CIN,1,4,0,0,0,0,0,0,0
00-0036875,Rhamondre Stevenson,4,REG,NE,CAR,9,38,0,1,1,3,0,-5,8
00-0036919,Kenneth Gainwell,4,REG,PIT,MIN,19,99,2,6,6,35,0,7,28
00-0036924,Michael Carter,4,REG,ARI,SEA,1,1,0,0,0,0,0,0,0
00-0036973,Travis Etienne,4,REG,JAX,SF,19,124,1,1,2,1,0,-5,0
00-0036984,Trey Sermon,4,REG,PIT,MIN,0,0,0,0,0,0,0,0,0
00-0036997,Javonte Williams,4,REG,DAL,GB,20,85,1,3,3,15,0,-9,24
00-0037085,Tyler Badie,4,REG,DEN,CIN,0,0,0,1,2,11,0,8,7
00-0037120,Tyler Goodson,4,REG,IND,LA,0,0,0,1,1,0,0,-1,1
00-0037157,Bam Knight,4,REG,ARI,SEA,0,0,0,0,0,0,0,0,0
00-0037197,Isiah Pacheco,4,REG,KC,BAL,7,35,0,2,3,13,1,-2,12
00-0037248,James Cook,4,REG,BUF,NO,22,117,1,3,4,18,0,4,21
00-0037256,Rachaad White,4,REG,TB,PHI,6,17,0,4,5,29,0,-8,32
00-0037263,Tyler Allgeier,4,REG,ATL,WAS,16,51,1,0,0,0,0,0,0
00-0037267,Jerome Ford,4,REG,CLE,DET,1,-1,0,1,2,4,0,-2,7
00-0037525,Jordan Mason,4,REG,MIN,PIT,16,57,0,3,3,15,0,-10,25
00-0037594,Julius Chestnut,4,REG,TEN,HOU,1,0,0,0,1,0,0,9,0
00-0037617,Hassan Haskins,4,REG,LAC,NYG,0,0,0,0,0,0,0,0,0
00-0037745,Velus Jones Jr.,4,REG,NO,BUF,0,0,0,0,0,0,0,0,0
00-0037746,Brian Robinson,4,REG,SF,JAX,5,21,0,0,0,0,0,0,0
00-0037840,Kyren Williams,4,REG,LA,IND,13,77,0,3,4,17,0,0,13
00-0038120,Breece Hall,4,REG,NYJ,MIA,14,81,0,5,6,30,0,27,12
00-0038134,Kenneth Walker III,4,REG,SEA,ARI,19,81,0,1,2,29,0,-2,32
00-0038440,Zavier Scott,4,REG,MIN,PIT,2,1,0,6,8,43,1,46,21
00-0038542,Bijan Robinson,4,REG,ATL,WAS,17,75,1,4,5,106,0,32,89
00-0038551,Kendre Miller,4,REG,NO,BUF,11,65,1,0,0,0,0,0,0
00-0038555,Tank Bigsby,4,REG,PHI,TB,0,0,0,0,0,0,0,0,0
00-0038597,Chase Brown,4,REG,CIN,DEN,10,40,0,3,3,31,0,-2,33
00-0038611,Chris Rodriguez Jr.,4,REG,WAS,ATL,7,59,0,0,0,0,0,0,0
00-0038685,Chris Brooks,4,REG,GB,DAL,0,0,0,1,1,1,0,-5,6
00-0038705,Emari Demercado,4,REG,ARI,SEA,2,8,0,2,2,13,1,-8,21
00-0038738,Hunter Luepke,4,REG,DAL,GB,1,6,0,0,1,0,0,5,0
00-0038797,Emanuel Wilson,4,REG,GB,DAL,8,44,0,3,3,37,0,-13,50
00-0038896,Jacob Saylors,4,REG,DET,CLE,2,11,0,0,0,0,0,0,0
00-0038951,Sean Tucker,4,REG,TB,PHI,0,0,0,0,0,0,0,0,0
00-0039021,Roschon Johnson,4,REG,CHI,LV,0,0,0,0,0,0,0,0,0
00-0039040,De'Von Achane,4,REG,MIA,NYJ,20,99,1,1,2,2,0,2,3
00-0039139,Jahmyr Gibbs,4,REG,DET,CLE,15,91,1,2,2,6,0,-6,12
00-0039165,Zach Charbonnet,4,REG,SEA,ARI,12,39,1,2,2,5,0,0,5
00-0039299,George Holani,4,REG,SEA,ARI,0,0,0,0,0,0,0,0,0
00-0039361,Bucky Irving,4,REG,TB,PHI,15,63,0,5,5,102,1,-4,106
00-0039391,Kimani Vidal,4,REG,LAC,NYG,0,0,0,0,0,0,0,0,0
00-0039407,Dylan Laube,4,REG,LV,CHI,0,0,0,0,0,0,0,0,0
00-0039738,Blake Corum,4,REG,LA,IND,9,21,0,2,4,-5,0,1,2
00-0039746,Will Shipley,4,REG,PHI,TB,0,0,0,0,1,0,0,-1,0
00-0039794,Braelon Allen,4,REG,NYJ,MIA,4,26,0,0,0,0,0,0,0
00-0039796,Rasheen Ali,4,REG,BAL,KC,0,0,0,0,0,0,0,0,0
00-0039798,Isaiah Davis,4,REG,NYJ,MIA,3,9,0,2,2,18,0,9,9
00-0039875,Ray Davis,4,REG,BUF,NO,1,3,0,0,0,0,0,0,0
00-0039921,Trey Benson,4,REG,ARI,SEA,8,35,0,5,5,19,0,-10,29
00-0040078,Brashard Smith,4,REG,KC,BAL,4,9,0,3,4,27,0,-4,31
00-0040122,Ashton Jeanty,4,REG,LV,CHI,21,138,1,2,2,17,2,7,10
00-0040142,Kaleb Johnson,4,REG,PIT,MIN,6,22,0,0,1,0,0,-3,0
00-0040162,Dylan Sampson,4,REG,CLE,DET,1,-2,0,0,1,0,0,-1,0
00-0040198,Ollie Gordon II,4,REG,MIA,NYJ,6,10,0,0,1,0,0,2,0
00-0040208,Tahj Brooks,4,REG,CIN,DEN,0,0,0,0,0,0,0,0,0
00-0040236,Kyle Monangai,4,REG,CHI,LV,4,18,0,0,0,0,0,0,0
00-0040238,LeQuint Allen Jr.,4,REG,JAX,SF,0,0,0,1,1,7,0,1,6
00-0040242,Jacory Croskey-Merritt,4,REG,WAS,ATL,7,47,0,2,2,10,0,-1,11
00-0040583,Woody Marks,4,REG,HOU,TEN,17,69,1,4,5,50,1,7,42
00-0040644,Trevor Etienne,4,REG,CAR,NE,7,33,0,0,0,0,0,0,0
00-0040666,Omarion Hampton,4,REG,LAC,NYG,12,128,1,5,5,37,0,-4,41
00-0040715,Cam Skattebo,4,REG,NYG,LAC,25,79,0,2,2,11,0,-11,22
00-0040719,Bhayshul Tuten,4,REG,JAX,SF,4,14,0,1,1,8,0,1,7
00-0040730,RJ Harvey,4,REG,DEN,CIN,14,58,0,4,5,40,1,15,39
00-0040734,TreVeyon Henderson,4,REG,NE,CAR,7,32,1,2,2,14,0,-6,20
00-0040784,Quinshon Judkins,4,REG,CLE,DET,21,82,1,4,4,33,0,-1,34
00-0029892,Kyle Juszczyk,5,REG,SF,LA,1,-1,0,3,4,21,0,22,11
00-0031687,Raheem Mostert,5,REG,LV,IND,7,22,0,0,0,0,0,0,0
00-0032104,Ameer Abdullah,5,REG,IND,LV,2,6,1,0,0,0,0,0,0
00-0032764,Derrick Henry,5,REG,BAL,HOU,15,33,1,0,1,0,0,0,0
00-0032918,C.J. Ham,5,REG,MIN,CLE,0,0,0,0,0,0,0,0,0
00-0033280,Christian McCaffrey,5,REG,SF,LA,22,57,0,8,9,82,1,24,80
00-0033526,Samaje Perine,5,REG,CIN,DET,4,27,0,2,2,2,0,-4,6
00-0033854,Dare Ogunbowale,5,REG,HOU,BAL,0,0,0,0,0,0,0,0,0
00-0033906,Alvin Kamara,5,REG,NO,NYG,8,27,0,4,6,28,0,19,14
00-0033923,Kareem Hunt,5,REG,KC,JAX,7,49,2,1,1,8,0,2,6
00-0033955,Jeremy McNichols,5,REG,WAS,LAC,1,6,0,1,2,12,0,-11,18
00-0034791,Nick Chubb,5,REG,HOU,BAL,11,61,1,0,1,0,0,3,0
00-0034844,Saquon Barkley,5,REG,PHI,DEN,6,30,0,3,3,58,1,31,27
00-0034959,Andrew Beck,5,REG,NYJ,DAL,0,0,0,1,2,1,1,2,0
00-0034975,Justice Hill,5,REG,BAL,HOU,1,3,0,1,2,9,0,-7,14
00-0035125,Alec Ingold,5,REG,MIA,CAR,0,0,0,0,1,0,0,7,0
00-0035250,Devin Singletary,5,REG,NYG,NO,6,20,0,1,2,4,0,-3,6
00-0035261,Tony Pollard,5,REG,TEN,ARI,14,67,1,3,3,11,0,2,9
00-0035537,Ty Johnson,5,REG,BUF,NE,2,10,0,0,0,0,0,0,0
00-0035567,Craig Reynolds,5,REG,DET,CIN,0,0,0,0,0,0,0,0,0
00-0035685,David Montgomery,5,REG,DET,CIN,18,65,1,1,1,6,0,3,3
00-0036139,Rico Dowdle,5,REG,CAR,MIA,23,206,1,3,4,28,0,-3,30
00-0036158,J.K. Dobbins,5,REG,DEN,PHI,20,79,1,1,1,5,0,-3,8
00-0036187,Reggie Gilliam,5,REG,BUF,NE,0,0,0,0,0,0,0,0,0
00-0036223,Jonathan Taylor,5,REG,IND,LV,17,66,3,3,4,20,0,5,14
00-0036265,AJ Dillon,5,REG,PHI,DEN,2,12,0,0,0,0,0,0,0
00-0036328,Antonio Gibson,5,REG,NE,BUF,6,21,0,1,1,5,0,-6,11
00-0036414,Cam Akers,5,REG,MIN,CLE,0,0,0,0,0,0,0,0,0
00-0036425,DeeJay Dallas,5,REG,CAR,MIA,0,0,0,0,0,0,0,0,0
00-0036727,Adam Prentice,5,REG,DEN,PHI,1,8,0,0,0,0,0,0,0
00-0036875,Rhamondre Stevenson,5,REG,NE,BUF,7,14,2,2,2,13,0,8,5
00-0036906,Khalil Herbert,5,REG,NYJ,DAL,0,0,0,0,0,0,0,0,0
00-0036924,Michael Carter,5,REG,ARI,TEN,18,51,1,5,5,22,0,-1,23
00-0036950,Avery Williams,5,REG,NYJ,DAL,0,0,0,0,0,0,0,0,0
00-0036973,Travis Etienne,5,REG,JAX,KC,12,49,0,3,4,9,0,3,11
00-0036997,Javonte Williams,5,REG,DAL,NYJ,16,135,1,1,2,4,1,2,4
00-0037085,Tyler Badie,5,REG,DEN,PHI,0,0,0,1,2,16,0,-2,22
00-0037157,Bam Knight,5,REG,ARI,TEN,4,11,1,1,1,13,0,0,13
00-0037197,Isiah Pacheco,5,REG,KC,JAX,7,36,0,3,3,20,0,-8,28
00-0037248,James Cook,5,REG,BUF,NE,15,49,0,0,1,0,0,-4,0
00-0037256,Rachaad White,5,REG,TB,SEA,14,41,2,4,4,30,0,-18,48
00-0037258,Dameon Pierce,5,REG,HOU,BAL,7,21,0,0,0,0,0,0,0
00-0037267,Jerome Ford,5,REG,CLE,MIN,5,18,0,2,2,20,0,-7,27
00-0037525,Jordan Mason,5,REG,MIN,CLE,13,52,1,3,4,4,0,-19,21
00-0037594,Julius Chestnut,5,REG,TEN,ARI,1,3,0,0,1,0,0,13,0
00-0037617,Hassan Haskins,5,REG,LAC,WAS,5,13,0,1,1,2,0,2,0
00-0037745,Velus Jones Jr.,5,REG,NO,NYG,0,0,0,0,0,0,0,0,0
00-0037746,Brian Robinson,5,REG,SF,LA,5,12,0,0,0,0,0,0,0
00-0037840,Kyren Williams,5,REG,LA,SF,14,65,0,8,10,66,2,36,36
00-0038120,Breece Hall,5,REG,NYJ,DAL,14,113,0,4,5,42,0,13,25
00-0038134,Kenneth Walker III,5,REG,SEA,TB,10,86,0,1,1,0,0,0,0
00-0038440,Zavier Scott,5,REG,MIN,CLE,5,18,0,0,0,0,0,0,0
00-0038454,Keaton Mitchell,5,REG,BAL,HOU,3,8,0,1,1,5,0,-5,10
00-0038551,Kendre Miller,5,REG,NO,NYG,10,41,0,1,1,8,0,-1,9
00-0038555,Tank Bigsby,5,REG,PHI,DEN,0,0,0,0,0,0,0,0,0
00-0038597,Chase Brown,5,REG,CIN,DET,8,27,0,7,8,21,0,-2,24
00-0038611,Chris Rodriguez Jr.,5,REG,WAS,LAC,5,7,0,0,0,0,0,0,0
00-0038705,Emari Demercado,5,REG,ARI,TEN,3,81,0,0,0,0,0,0,0
00-0038738,Hunter Luepke,5,REG,DAL,NYJ,0,0,0,1,1,10,0,-5,15
00-0038896,Jacob Saylors,5,REG,DET,CIN,0,0,0,0,0,0,0,0,0
00-0038951,Sean Tucker,5,REG,TB,SEA,3,3,0,3,3,-4,0,-12,8
00-0039032,Tyjae Spears,5,REG,TEN,ARI,4,14,0,0,0,0,0,0,0
00-0039040,De'Von Achane,5,REG,MIA,CAR,10,16,0,6,7,30,1,11,16
00-0039139,Jahmyr Gibbs,5,REG,DET,CIN,12,54,0,2,2,33,1,-1,34
00-0039165,Zach Charbonnet,5,REG,SEA,TB,9,36,1,1,2,12,0,6,8
00-0039299,George Holani,5,REG,SEA,TB,0,0,0,0,0,0,0,0,0
00-0039363,Isaac Guerendo,5,REG,SF,LA,0,0,0,0,0,0,0,0,0
00-0039391,Kimani Vidal,5,REG,LAC,WAS,4,18,0,1,1,1,0,0,1
00-0039407,Dylan Laube,5,REG,LV,IND,0,0,0,0,0,0,0,0,0
00-0039603,British Brooks,5,REG,HOU,BAL,2,15,0,0,0,0,0,0,0
00-0039738,Blake Corum,5,REG,LA,SF,1,13,0,0,2,0,0,15,0
00-0039746,Will Shipley,5,REG,PHI,DEN,1,0,0,1,2,4,0,-10,8
00-0039796,Rasheen Ali,5,REG,BAL,HOU,0,0,0,0,0,0,0,0,0
00-0039798,Isaiah Davis,5,REG,NYJ,DAL,1,5,0,3,4,28,0,8,26
00-0039875,Ray Davis,5,REG,BUF,NE,2,1,0,0,0,0,0,0,0
00-0040078,Brashard Smith,5,REG,KC,JAX,1,4,0,3,3,32,0,-6,38
00-0040122,Ashton Jeanty,5,REG,LV,IND,14,67,0,5,7,42,0,-5,40
00-0040162,Dylan Sampson,5,REG,CLE,MIN,1,-4,0,1,2,6,0,-4,6
00-0040179,DJ Giddens,5,REG,IND,LV,5,22,0,0,1,0,0,0,0
00-0040198,Ollie Gordon II,5,REG,MIA,CAR,3,-2,0,0,0,0,0,0,0
00-0040238,LeQuint Allen Jr.,5,REG,JAX,KC,0,0,0,0,0,0,0,0,0
00-0040242,Jacory Croskey-Merritt,5,REG,WAS,LAC,14,111,2,2,2,39,0,2,37
00-0040429,Josh Williams,5,REG,TB,SEA,0,0,0,0,0,0,0,0,0
00-0040583,Woody Marks,5,REG,HOU,BAL,7,24,0,0,1,0,0,0,0
00-0040586,Jaydon Blue,5,REG,DAL,NYJ,4,7,0,0,0,0,0,0,0
00-0040644,Trevor Etienne,5,REG,CAR,MIA,4,22,0,1,1,7,0,4,3
00-0040666,Omarion Hampton,5,REG,LAC,WAS,12,44,0,6,6,26,0,-18,44
00-0040715,Cam Skattebo,5,REG,NYG,NO,15,59,0,6,7,45,0,-11,51
00-0040719,Bhayshul Tuten,5,REG,JAX,KC,4,6,0,1,1,5,0,-5,10
00-0040730,RJ Harvey,5,REG,DEN,PHI,4,12,0,3,3,18,0,6,12
00-0040734,TreVeyon Henderson,5,REG,NE,BUF,6,24,0,2,3,3,0,-3,5
00-0040784,Quinshon Judkins,5,REG,CLE,MIN,23,110,0,1,2,18,0,1,16
00-0029892,Kyle Juszczyk,6,REG,SF,TB,0,0,0,1,1,9,0,6,3
00-0031687,Raheem Mostert,6,REG,LV,TEN,5,-4,0,0,0,0,0,0,0
00-0032104,Ameer Abdullah,6,REG,IND,ARI,1,7,0,1,1,9,0,-2,11
00-0032764,Derrick Henry,6,REG,BAL,LA,24,122,0,1,2,8,0,8,8
00-0033280,Christian McCaffrey,6,REG,SF,TB,17,54,1,7,8,57,0,21,40
00-0033526,Samaje Perine,6,REG,CIN,GB,6,16,0,2,3,16,0,-4,20
00-0033906,Alvin Kamara,6,REG,NO,NE,10,31,0,5,5,45,0,10,35
00-0033923,Kareem Hunt,6,REG,KC,DET,6,23,0,1,1,11,0,-4,15
00-0033955,Jeremy McNichols,6,REG,WAS,CHI,2,5,0,3,4,30,0,10,24
00-0034367,Nyheim Hines,6,REG,LAC,MIA,0,0,0,0,0,0,0,0,0
00-0034844,Saquon Barkley,6,REG,PHI,NYG,12,58,0,2,3,9,0,-2,14
00-0034959,Andrew Beck,6,REG,NYJ,DEN,0,0,0,1,1,6,0,2,4
00-0034975,Justice Hill,6,REG,BAL,LA,6,16,0,5,6,28,0,12,18
00-0035125,Alec Ingold,6,REG,MIA,LAC,1,3,0,1,1,22,0,3,19
00-0035250,Devin Singletary,6,REG,NYG,PHI,3,10,0,0,0,0,0,0,0
00-0035261,Tony Pollard,6,REG,TEN,LV,10,34,0,2,2,13,0,5,8
00-0035537,Ty Johnson,6,REG,BUF,ATL,1,5,0,1,2,11,0,4,15
00-0035567,Craig Reynolds,6,REG,DET,KC,0,0,0,0,0,0,0,0,0
00-0035685,David Montgomery,6,REG,DET,KC,4,24,0,2,2,37,0,-3,40
00-0035700,Josh Jacobs,6,REG,GB,CIN,18,93,2,5,5,57,0,5,52
00-0036139,Rico Dowdle,6,REG,CAR,DAL,30,183,0,4,5,56,1,26,36
00-0036158,J.K. Dobbins,6,REG,DEN,NYJ,14,40,0,0,1,0,0,-4,0
00-0036223,Jonathan Taylor,6,REG,IND,ARI,21,123,1,4,4,14,0,-1,15
00-0036265,AJ Dillon,6,REG,PHI,NYG,1,2,0,2,2,18,0,9,9
00-0036275,D'Andre Swift,6,REG,CHI,WAS,14,108,0,2,3,67,1,-6,68
00-0036425,DeeJay Dallas,6,REG,CAR,DAL,1,0,0,0,0,0,0,0,0
00-0036727,Adam Prentice,6,REG,DEN,NYJ,1,3,0,0,0,0,0,0,0
00-0036842,Kene Nwangwu,6,REG,NYJ,DEN,0,0,0,0,0,0,0,0,0
00-0036875,Rhamondre Stevenson,6,REG,NE,NO,13,18,0,0,1,0,0,3,0
00-0036919,Kenneth Gainwell,6,REG,PIT,CLE,6,22,0,6,6,14,0,-11,25
00-0036924,Michael Carter,6,REG,ARI,IND,9,34,0,2,5,30,0,44,27
00-0036973,Travis Etienne,6,REG,JAX,SEA,12,27,0,4,5,28,0,-13,37
00-0036997,Javonte Williams,6,REG,DAL,CAR,13,29,0,5,8,5,0,0,6
00-0037157,Bam Knight,6,REG,ARI,IND,11,34,1,1,2,20,0,6,19
00-0037197,Isiah Pacheco,6,REG,KC,DET,12,51,0,1,3,0,0,3,5
00-0037228,Jaylen Warren,6,REG,PIT,CLE,11,52,0,2,2,11,0,9,2
00-0037248,James Cook,6,REG,BUF,ATL,17,87,0,0,0,0,0,0,0
00-0037256,Rachaad White,6,REG,TB,SF,17,65,1,3,3,21,0,-4,25
00-0037263,Tyler Allgeier,6,REG,ATL,BUF,10,32,1,1,1,6,0,-8,14
00-0037267,Jerome Ford,6,REG,CLE,PIT,2,17,0,5,6,13,0,-12,17
00-0037594,Julius Chestnut,6,REG,TEN,LV,0,0,0,0,0,0,0,0,0
00-0037617,Hassan Haskins,6,REG,LAC,MIA,6,14,0,1,1,9,0,2,7
00-0037746,Brian Robinson,6,REG,SF,TB,0,0,0,3,3,8,0,2,6
00-0037840,Kyren Williams,6,REG,LA,BAL,13,50,1,2,2,37,0,34,3
00-0038120,Breece Hall,6,REG,NYJ,DEN,22,59,0,0,0,0,0,0,0
00-0038134,Kenneth Walker III,6,REG,SEA,JAX,10,34,0,1,1,3,0,3,0
00-0038454,Keaton Mitchell,6,REG,BAL,LA,0,0,0,0,0,0,0,0,0
00-0038488,Brady Russell,6,REG,SEA,JAX,0,0,0,0,0,0,0,0,0
00-0038542,Bijan Robinson,6,REG,ATL,BUF,19,170,1,6,8,68,0,23,51
00-0038551,Kendre Miller,6,REG,NO,NE,8,21,0,1,1,11,0,3,8
00-0038555,Tank Bigsby,6,REG,PHI,NYG,0,0,0,0,0,0,0,0,0
00-0038597,Chase Brown,6,REG,CIN,GB,9,42,0,2,2,7,0,-3,10
00-0038685,Chris Brooks,6,REG,GB,CIN,1,1,0,0,0,0,0,0,0
00-0038705,Emari Demercado,6,REG,ARI,IND,1,1,0,0,1,0,0,1,0
00-0038738,Hunter Luepke,6,REG,DAL,CAR,0,0,0,2,2,7,1,-3,10
00-0038794,Jaleel McLaughlin,6,REG,DEN,NYJ,1,0,0,0,1,0,0,-5,0
00-0038797,Emanuel Wilson,6,REG,GB,CIN,3,11,0,1,1,-4,0,-5,1
00-0038951,Sean Tucker,6,REG,TB,SF,6,25,1,0,0,0,0,0,0
00-0039021,Roschon Johnson,6,REG,CHI,WAS,1,6,0,0,0,0,0,0,0
00-0039032,Tyjae Spears,6,REG,TEN,LV,5,31,0,4,4,19,0,-13,32
00-0039040,De'Von Achane,6,REG,MIA,LAC,16,128,2,4,6,22,0,0,30
00-0039139,Jahmyr Gibbs,6,REG,DET,KC,17,65,0,1,2,0,0,8,6
00-0039165,Zach Charbonnet,6,REG,SEA,JAX,12,24,0,1,1,13,0,3,10
00-0039299,George Holani,6,REG,SEA,JAX,0,0,0,0,0,0,0,0,0
00-0039384,Tyrone Tracy Jr.,6,REG,NYG,PHI,4,6,0,0,0,0,0,0,0
00-0039391,Kimani Vidal,6,REG,LAC,MIA,18,124,0,3,4,14,1,-5,22
00-0039407,Dylan Laube,6,REG,LV,TEN,0,0,0,0,0,0,0,0,0
00-0039738,Blake Corum,6,REG,LA,BAL,5,23,0,0,0,0,0,0,0
00-0039746,Will Shipley,6,REG,PHI,NYG,0,0,0,0,0,0,0,0,0
00-0039796,Rasheen Ali,6,REG,BAL,LA,0,0,0,0,0,0,0,0,0
00-0039798,Isaiah Davis,6,REG,NYJ,DEN,2,2,0,1,1,-1,0,-1,0
00-0039875,Ray Davis,6,REG,BUF,ATL,0,0,0,2,2,19,1,2,17
00-0040078,Brashard Smith,6,REG,KC,DET,0,0,0,3,4,21,0,-6,31
00-0040122,Ashton Jeanty,6,REG,LV,TEN,23,75,1,2,4,11,0,-13,20
00-0040142,Kaleb Johnson,6,REG,PIT,CLE,6,15,0,0,0,0,0,0,0
00-0040162,Dylan Sampson,6,REG,CLE,PIT,3,12,0,2,2,12,0,0,12
00-0040198,Ollie Gordon II,6,REG,MIA,LAC,2,1,0,1,1,1,0,-3,4
00-0040236,Kyle Monangai,6,REG,CHI,WAS,5,19,0,1,1,25,0,-4,29
00-0040238,LeQuint Allen Jr.,6,REG,JAX,SEA,1,2,0,1,2,10,0,-4,6
00-0040242,Jacory Croskey-Merritt,6,REG,WAS,CHI,17,61,0,1,1,7,0,5,2
00-0040586,Jaydon Blue,6,REG,DAL,CAR,3,0,0,0,0,0,0,0,0
00-0040644,Trevor Etienne,6,REG,CAR,DAL,3,17,0,0,0,0,0,0,0
00-0040715,Cam Skattebo,6,REG,NYG,PHI,19,98,3,2,2,12,0,0,12
00-0040719,Bhayshul Tuten,6,REG,JAX,SEA,2,14,0,2,3,14,0,6,12
00-0040730,RJ Harvey,6,REG,DEN,NYJ,2,4,0,4,4,21,0,-13,34
00-0040734,TreVeyon Henderson,6,REG,NE,NO,9,27,0,1,2,9,0,-4,12
00-0040784,Quinshon Judkins,6,REG,CLE,PIT,12,36,0,0,1,0,0,0,0
00-0029892,Kyle Juszczyk,7,REG,SF,ATL,1,-2,0,1,1,10,0,6,4
00-0031687,Raheem Mostert,7,REG,LV,KC,0,0,0,1,1,2,0,1,1
00-0032104,Ameer Abdullah,7,REG,IND,LAC,2,19,0,1,1,8,0,5,3
00-0032918,C.J. Ham,7,REG,MIN,PHI,0,0,0,1,1,5,0,4,1
00-0033280,Christian McCaffrey,7,REG,SF,ATL,24,129,2,7,8,72,0,12,56
00-0033526,Samaje Perine,7,REG,CIN,PIT,7,31,0,0,0,0,0,0,0
00-0033854,Dare Ogunbowale,7,REG,HOU,SEA,0,0,0,0,1,0,0,4,0
00-0033906,Alvin Kamara,7,REG,NO,CHI,11,28,0,3,3,1,0,1,0
