player_id,player_display_name,week,season_type,team,opponent_team,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_qb_hits,def_interceptions,def_pass_defended,def_tds,def_fumbles,def_safeties
00-0036193,Anfernee Jennings,17,REG,NE,NYJ,2,0,2,0,0,0,1,0,0,0,0,0
00-0036199,Geno Stone,17,REG,CIN,ARI,3,0,1,0,0,0,0,0,0,0,0,0
00-0036204,LaCale London,17,REG,ATL,LA,1,0,3,0,0,0,0,0,0,0,0,0
00-0036220,Derrick Brown,17,REG,CAR,SEA,3,0,3,0,0,0,1,0,0,0,0,0
00-0036222,Isaiah Rodgers,17,REG,MIN,DET,2,0,2,0,0,0,0,0,0,0,0,0
00-0036231,Kyle Dugger,17,REG,PIT,CLE,5,0,3,0,0,0,0,1,1,0,0,0
00-0036237,Larrell Murchison,17,REG,LA,ATL,0,0,1,0,0,0,0,0,0,0,0,0
00-0036260,Javon Kinlaw,17,REG,WAS,DAL,5,0,2,0,0,0,0,0,0,0,0,0
00-0036262,DaVon Hamilton,17,REG,JAX,IND,1,0,1,0,0,0,0,0,0,0,0,0
00-0036266,Jordan Elliott,17,REG,SF,CHI,0,0,0,0,0,0,1,0,1,0,0,0
00-0036280,Malik Harrison,17,REG,PIT,CLE,1,1,2,1,0,0,0,0,0,0,0,0
00-0036281,C.J. Henderson,17,REG,ATL,LA,2,0,0,0,0,0,0,0,0,0,0,0
00-0036282,Grant Delpit,17,REG,CLE,PIT,6,1,1,1,1,1,1,0,0,0,0,0
00-0036285,A.J. Terrell,17,REG,ATL,LA,6,0,1,0,0,0,0,0,2,0,0,0
00-0036286,K'Lavon Chaisson,17,REG,NE,NYJ,1,0,2,0,0,0,0,0,1,0,0,0
00-0036287,Noah Igbinoghene,17,REG,WAS,DAL,3,0,3,0,0,0,0,0,1,0,0,0
00-0036288,Yetur Gross-Matos,17,REG,SF,CHI,0,0,1,0,0,0,1,0,0,0,0,0
00-0036292,Jaylon Johnson,17,REG,CHI,SF,1,0,1,0,0,0,0,0,1,0,0,0
00-0036298,Akeem Davis-Gaither,17,REG,ARI,CIN,1,0,4,0,0,0,0,0,1,0,0,0
00-0036300,Mykal Walker,17,REG,NYJ,NE,0,0,3,0,0,0,0,0,0,0,0,0
00-0036302,Jaylinn Hawkins,17,REG,NE,NYJ,1,0,0,0,0,0,0,1,1,0,0,0
00-0036306,Daniel Thomas,17,REG,DET,MIN,3,0,4,1,0,0,0,0,0,0,0,0
00-0036321,Chase Young,17,REG,NO,TEN,3,0,1,1,1,1.5,2,0,0,0,0,0
00-0036323,Patrick Queen,17,REG,PIT,CLE,2,0,4,1,0,0,0,0,0,0,0,0
00-0036329,Ashtyn Davis,17,REG,MIA,TB,5,0,2,0,0,0,0,1,2,0,0,0
00-0036333,Alex Highsmith,17,REG,PIT,CLE,3,0,0,2,0,2,4,0,0,0,0,0
00-0036335,D.J. Wonnum,17,REG,CAR,SEA,1,0,0,1,0,1,1,0,1,0,0,0
00-0036337,James Lynch,17,REG,TEN,NO,0,0,1,0,0,0.5,1,0,0,0,0,0
00-0036338,Troy Dye,17,REG,LAC,HOU,0,0,1,0,0,0,0,0,1,0,0,0
00-0036341,Khalid Kareem,17,REG,ATL,LA,1,0,1,1,0,0,1,0,0,0,0,0
00-0036349,Kam Curl,17,REG,LA,ATL,6,0,3,0,0,0,0,0,0,0,0,0
00-0036356,Isaiah Simmons,17,REG,CAR,SEA,1,0,0,0,0,0,0,0,0,0,0,0
00-0036361,Trevon Diggs,17,REG,DAL,WAS,1,0,0,0,0,0,0,0,0,0,0,0
00-0036362,Willie Gay Jr.,17,REG,MIA,TB,2,0,2,0,0,0,0,0,0,0,0,0
00-0036366,Neville Gallimore,17,REG,IND,JAX,0,0,1,0,0,0,0,0,1,0,0,0
00-0036371,Leki Fotu,17,REG,HOU,LAC,0,0,2,0,0,0,0,0,0,0,0,0
00-0036375,Amik Robertson,17,REG,DET,MIN,1,0,1,0,0,0,0,0,0,0,0,0
00-0036380,Alohi Gilman,17,REG,BAL,GB,2,0,1,0,0,0,0,0,0,0,0,0
00-0036388,Xavier McKinney,17,REG,GB,BAL,6,0,7,0,0,0,0,0,0,0,0,0
00-0036395,K'Von Wallace,17,REG,HOU,LAC,2,1,2,1,0,0,0,0,0,0,0,0
00-0036409,Jordyn Brooks,17,REG,MIA,TB,2,0,3,1,0,0,0,0,1,0,0,0
00-0036411,Antoine Winfield Jr.,17,REG,TB,MIA,2,0,5,0,0,0,0,0,0,0,0,0
00-0036416,Kristian Fulton,17,REG,KC,DEN,2,0,1,0,0,0,0,0,3,0,0,0
00-0036418,Zack Baun,17,REG,PHI,BUF,5,1,0,1,0,0,0,0,0,0,0,0
00-0036441,"Kenneth Murray, Jr.",17,REG,DAL,WAS,0,0,3,0,0,0,0,0,0,0,0,0
00-0036479,Kwity Paye,17,REG,IND,JAX,0,0,1,0,0,0,1,0,0,0,0,0
00-0036500,Jamien Sherwood,17,REG,NYJ,NE,3,0,4,0,0,0,0,0,0,0,0,0
00-0036502,Jason Pinnock,17,REG,SF,CHI,2,0,1,0,0,0,0,0,0,0,0,0
00-0036563,Deommodore Lenoir,17,REG,SF,CHI,2,0,2,0,0,0,0,0,0,0,0,0
00-0036564,Talanoa Hufanga,17,REG,DEN,KC,1,0,1,0,0,0,0,0,0,0,0,0
00-0036568,Roy Lopez,17,REG,DET,MIN,2,0,0,0,0,0,1,0,0,0,0,0
00-0036587,Ar'Darius Washington,17,REG,BAL,GB,0,0,1,0,0,0,1,0,0,0,0,0
00-0036617,Asante Samuel Jr.,17,REG,PIT,CLE,1,0,2,0,0,0,0,0,0,0,0,0
00-0036621,Nick Bolton,17,REG,KC,DEN,6,0,6,0,0,0,0,1,1,0,0,0
00-0036629,Camryn Bynum,17,REG,IND,JAX,3,0,1,0,0,0,0,0,0,0,0,0
00-0036642,Tedarrell Slaton,17,REG,CIN,ARI,2,0,1,1,0,1,1,0,0,0,0,0
00-0036643,K.J. Britt,17,REG,MIA,TB,0,0,1,0,0,0,1,0,0,0,0,0
00-0036649,Quinton Bohanna,17,REG,GB,BAL,1,0,1,0,0,0,0,0,0,0,0,0
00-0036658,Isaiah McDuffie,17,REG,GB,BAL,6,0,1,0,0,0,0,0,0,0,0,0
00-0036677,Zayne Anderson,17,REG,GB,BAL,1,0,0,0,0,0,0,0,0,0,0,0
00-0036683,Devon Key,17,REG,DEN,KC,0,0,1,0,0,0,0,0,0,0,0,0
00-0036695,Naquan Jones,17,REG,HOU,LAC,1,0,0,0,0,0,0,0,0,0,0,0
00-0036802,Jon Rhattigan,17,REG,LV,NYG,0,0,1,0,0,0,0,0,0,0,0,0
00-0036813,Christian Elliss,17,REG,NE,NYJ,0,0,5,0,0,0,0,0,0,0,0,0
00-0036850,Cameron Sample,17,REG,CIN,ARI,0,0,0,0,0,0,1,0,0,0,0,0
00-0036867,Chris Rumph II,17,REG,NO,TEN,0,0,1,0,0,0,0,0,0,0,0,0
00-0036871,Nate Hobbs,17,REG,GB,BAL,1,0,0,0,0,0,0,0,1,0,0,0
00-0036874,Pat Surtain II,17,REG,DEN,KC,4,0,1,0,0,0,0,0,0,0,0,0
00-0036883,Tommy Togiai,17,REG,HOU,LAC,1,0,3,0,0,0,0,0,0,0,0,0
00-0036901,Eric Stokes,17,REG,LV,NYG,2,0,0,0,0,0,0,0,0,0,0,0
00-0036903,Bobby Brown III,17,REG,CAR,SEA,1,0,3,0,0,0,0,0,1,0,0,0
00-0036914,Greg Rousseau,17,REG,BUF,PHI,1,0,2,0,0,0.5,2,0,0,0,0,0
00-0036927,Pete Werner,17,REG,NO,TEN,3,0,2,0,0,0,0,0,0,0,0,0
00-0036933,Zaven Collins,17,REG,ARI,CIN,0,0,1,0,0,0.5,1,0,0,0,0,0
00-0036934,Jaelan Phillips,17,REG,PHI,BUF,3,0,3,1,1,1,0,0,0,0,0,0
00-0036937,Paulson Adebo,17,REG,NYG,LV,1,0,2,0,0,0,0,0,1,0,0,0
00-0036940,Odafe Oweh,17,REG,LAC,HOU,1,0,0,0,0,0,0,0,0,0,0,0
00-0036942,Osa Odighizuwa,17,REG,DAL,WAS,1,0,0,0,0,0,1,0,0,0,0,0
00-0036944,Jaycee Horn,17,REG,CAR,SEA,2,0,0,0,0,0,0,0,0,0,0,0
00-0036952,Jonathon Cooper,17,REG,DEN,KC,1,0,0,0,0,0,1,0,0,0,0,0
00-0036956,Darren Hall,17,REG,ARI,CIN,2,0,4,0,0,0,0,0,0,0,0,0
00-0036962,Tre'von Moehrig,17,REG,CAR,SEA,3,0,1,2,0,1,1,0,0,0,0,0
00-0036964,Derrick Barnes,17,REG,DET,MIN,1,0,4,0,0,0,0,0,0,0,0,0
00-0036967,Joe Tryon-Shoyinka,17,REG,CHI,SF,4,0,1,1,0,0,0,0,0,0,0,0
00-0036974,Tyson Campbell,17,REG,CLE,PIT,3,0,1,1,0,0,0,0,2,0,0,0
00-0036981,Christian Barmore,17,REG,NE,NYJ,0,0,0,0,0,0,1,0,0,0,0,0
00-0036982,Chauncey Golston,17,REG,NYG,LV,2,0,0,1,0,0,0,0,0,0,0,0
00-0036986,Nahshon Wright,17,REG,CHI,SF,6,0,1,0,0,0,0,0,0,0,0,0
00-0036987,Brandon Stephens,17,REG,NYJ,NE,1,0,1,0,0,0,0,0,0,0,0,0
00-0036989,Malcolm Koonce,17,REG,LV,NYG,1,0,1,1,0,1,3,0,0,0,0,0
00-0036990,Divine Deablo,17,REG,ATL,LA,7,0,3,0,0,0,0,0,0,0,0,0
00-0036992,Elijah Molden,17,REG,LAC,HOU,2,0,1,0,0,0,0,1,1,0,0,0
00-0036993,Ifeatu Melifonwu,17,REG,MIA,TB,3,0,2,0,0,0,0,0,0,0,0,0
00-0036994,Ernest Jones,17,REG,SEA,CAR,1,0,4,0,0,0,0,0,0,0,0,0
00-0036995,Baron Browning,17,REG,ARI,CIN,1,0,0,0,0,0,0,0,0,0,0,0
00-0036996,Greg Newsome II,17,REG,JAX,IND,1,0,0,0,0,0,0,0,1,0,0,0
00-0036998,Jevon Holland,17,REG,NYG,LV,0,0,2,0,0,0,0,0,0,0,0,0
00-0037034,Dee Alford,17,REG,ATL,LA,2,0,0,0,0,0,0,0,1,0,0,0
00-0037051,Elijah Garcia,17,REG,ATL,LA,0,0,1,0,0,0,0,0,0,0,0,0
00-0037073,Jordan Davis,17,REG,PHI,BUF,3,0,2,0,0,0,0,0,0,0,0,0
00-0037074,Quay Walker,17,REG,GB,BAL,6,0,6,0,0,1,1,0,0,0,0,0
00-0037079,Riq Woolen,17,REG,SEA,CAR,2,0,0,0,0,0,0,0,0,0,0,0
00-0037082,Dominique Robinson,17,REG,CHI,SF,0,0,1,0,0,0,0,0,0,0,0,0
00-0037083,Kingsley Enagbare,17,REG,GB,BAL,3,0,2,2,0,0,1,0,0,0,0,0
00-0037091,Bo Melton,17,REG,GB,BAL,0,0,0,0,0,0,0,0,0,0,0,0
00-0037096,Elijah Hicks,17,REG,CHI,SF,1,0,1,0,0,0,0,0,0,0,0,0
00-0037106,Jaylon Jones,17,REG,CHI,SF,1,0,0,0,0,0,0,0,0,0,0,0
00-0037129,Josh Blackwell,17,REG,CHI,SF,0,0,1,0,0,0,0,0,0,0,0,0
00-0037130,Reed Blankenship,17,REG,PHI,BUF,4,0,1,0,0,0,0,0,0,0,0,0
00-0037179,Jeremiah Moon,17,REG,PIT,CLE,0,0,1,0,0,0,0,0,0,0,0,0
00-0037190,Sauce Gardner,17,REG,IND,JAX,2,0,1,0,0,0,0,0,1,0,0,0
00-0037192,George Karlaftis,17,REG,KC,DEN,1,0,1,0,0,0,0,0,0,0,0,0
00-0037193,Bryan Cook,17,REG,KC,DEN,4,0,4,0,0,0,0,0,1,0,0,0
00-0037203,LaBryan Ray,17,REG,CAR,SEA,0,0,1,0,0,0,0,0,0,0,0,0
00-0037205,Brenden Schooler,17,REG,NE,NYJ,3,0,2,0,0,0,0,0,0,0,0,0
00-0037235,Travon Walker,17,REG,JAX,IND,4,0,0,2,0,1,3,0,0,0,0,0
00-0037236,Aidan Hutchinson,17,REG,DET,MIN,4,0,2,2,0,2,3,0,0,0,0,0
00-0037237,Derek Stingley Jr.,17,REG,HOU,LAC,2,0,1,0,0,0,0,0,1,0,0,0
00-0037242,Kaiir Elam,17,REG,TEN,NO,2,0,0,1,0,0,0,0,1,0,0,0
00-0037244,Devin Lloyd,17,REG,JAX,IND,1,0,4,0,0,0,1,0,1,0,0,0
00-0037246,Jalen Pitre,17,REG,HOU,LAC,4,0,1,0,0,0,0,0,1,0,0,0
00-0037249,Nik Bonitto,17,REG,DEN,KC,1,0,0,0,0,0,0,0,1,0,0,0
00-0037251,Alex Wright,17,REG,CLE,PIT,2,0,2,2,0,1,2,0,0,0,0,0
00-0037253,Marcus Jones,17,REG,NE,NYJ,2,0,0,0,0,0,0,0,0,0,0,0
00-0037254,Terrel Bernard,17,REG,BUF,PHI,3,0,0,0,0,0,0,0,0,0,0,0
00-0037262,Thomas Booker,17,REG,LV,NYG,1,0,2,0,0,0,1,0,0,0,0,0
00-0037270,Otito Ogbonnia,17,REG,LAC,HOU,1,0,1,1,0,0,0,0,0,0,0,0
00-0037271,D'Marco Jackson,17,REG,CHI,SF,1,0,0,0,0,0,0,0,0,0,0,0
00-0037280,Matthew Butler,17,REG,MIA,TB,1,0,0,0,0,0,0,0,0,0,0,0
00-0037281,Damone Clark,17,REG,HOU,LAC,2,0,0,0,0,0,0,0,0,0,0,0
00-0037283,John Ridgeway,17,REG,NO,TEN,2,0,1,0,0,0,1,0,0,0,0,0
00-0037288,Christian Benford,17,REG,BUF,PHI,3,0,0,0,0,0,0,0,2,0,0,0
00-0037289,Malcolm Rodriguez,17,REG,DET,MIN,2,0,1,0,0,0,0,0,0,0,0,0
00-0037301,Theo Jackson,17,REG,MIN,DET,2,0,2,1,0,1,1,0,0,0,0,0
00-0037307,Ja'Sir Taylor,17,REG,NYJ,NE,3,0,0,0,0,0,0,0,0,0,0,0
00-0037310,James Houston,17,REG,DAL,WAS,1,0,2,0,0,0,0,0,0,0,0,0
00-0037313,Montaric Brown,17,REG,JAX,IND,4,0,2,0,0,0,0,0,2,0,0,0
00-0037315,Cameron Goode,17,REG,MIA,TB,1,0,2,0,0,0,0,0,0,0,0,0
00-0037320,Deane Leonard,17,REG,LAC,HOU,1,0,0,0,0,0,0,0,0,0,0,0
00-0037321,Chase Lucas,17,REG,SF,CHI,1,0,0,0,0,0,0,0,0,0,0,0
00-0037461,Tristin McCollum,17,REG,LV,NYG,3,0,0,1,0,0,0,0,0,0,0,0
00-0037468,Raheem Layne,17,REG,NYG,LV,2,0,2,0,0,0,0,0,0,0,0,0
00-0037512,Isaiah Pola-Mao,17,REG,LV,NYG,2,0,1,0,0,0,0,0,1,0,0,0
00-0037527,Segun Olubi,17,REG,IND,JAX,1,0,0,0,0,0,0,0,0,0,0,0
00-0037549,Darrell Baker Jr.,17,REG,TEN,NO,4,0,1,0,0,0,0,0,0,0,0,0
00-0037561,Markquese Bell,17,REG,DAL,WAS,1,0,2,0,0,0,0,0,0,0,0,0
00-0037587,Nate Landman,17,REG,LA,ATL,1,1,4,1,0,0,1,0,0,0,0,0
00-0037593,Tre Avery,17,REG,CLE,PIT,2,0,1,0,0,0,0,0,0,0,0,0
00-0037596,Jack Gibbens,17,REG,NE,NYJ,3,0,2,1,0,0,0,0,0,0,0,0
00-0037602,Sam Okuayinonu,17,REG,SF,CHI,1,0,0,1,0,0,1,0,0,0,0,0
00-0037616,Nick Cross,17,REG,IND,JAX,9,0,3,1,0,0,1,0,0,0,0,0
00-0037633,Jacob Hummel,17,REG,BAL,GB,0,0,1,0,0,0,0,0,0,0,0,0
00-0037661,Ja'Marcus Ingram,17,REG,HOU,LAC,1,0,0,0,0,0,0,0,0,0,0,0
00-0037663,Jermaine Johnson II,17,REG,NYJ,NE,1,1,0,1,0,0,0,0,1,0,0,0
00-0037665,Sam Williams,17,REG,DAL,WAS,0,1,0,1,0,0,0,0,1,0,0,0
00-0037711,Jeremiah Pharms Jr.,17,REG,NE,NYJ,0,0,1,0,0,0,0,0,0,0,0,0
00-0037743,Daxton Hill,17,REG,CIN,ARI,0,0,1,0,0,0,0,0,3,0,0,0
00-0037756,Travis Jones,17,REG,BAL,GB,1,0,3,1,0,1.5,1,0,0,0,0,0
00-0037799,Dondrea Tillman,17,REG,DEN,KC,1,0,1,0,0,0.5,2,0,0,0,0,0
00-0037804,Zachary Carter,17,REG,ARI,CIN,2,0,3,0,0,0,0,0,0,0,0,0
00-0037811,Chad Muma,17,REG,NE,NYJ,1,0,3,0,0,0,0,0,0,0,0,0
00-0037813,Channing Tindall,17,REG,ARI,CIN,0,0,1,0,0,0,0,0,0,0,0,0
00-0037815,Cameron Thomas,17,REG,CLE,PIT,1,0,3,0,0,0,0,0,0,0,0,0
00-0037826,Drake Jackson,17,REG,WAS,DAL,0,0,1,0,0,0,0,0,0,0,0,0
00-0037832,Kalia Davis,17,REG,SF,CHI,2,0,1,1,0,0,0,0,0,0,0,0
00-0037839,Cobie Durant,17,REG,LA,ATL,0,0,1,0,0,0,0,0,0,0,0,0
00-0037842,Derion Kendrick,17,REG,LA,ATL,1,0,0,0,0,0,0,0,0,0,0,0
00-0037843,Daniel Hardy,17,REG,CHI,SF,0,0,1,0,0,0,0,0,0,0,0,0
00-0038038,Kyle Hamilton,17,REG,BAL,GB,2,0,2,0,0,0,0,0,0,0,0,0
00-0038039,Jack Jones,17,REG,MIA,TB,8,0,2,1,0,0,0,0,1,0,0,0
00-0038043,Joshua Williams,17,REG,KC,DEN,0,0,1,0,0,0,0,0,0,0,0,0
00-0038099,Phidarian Mathis,17,REG,BUF,PHI,0,0,2,0,0,0,0,0,0,0,0,0
00-0038100,Percy Butler,17,REG,WAS,DAL,0,0,1,0,0,0,0,0,0,0,0,0
00-0038106,Eyioma Uwazurike,17,REG,DEN,KC,1,0,2,0,0,0,0,0,0,0,0,0
00-0038107,Micheal Clemons,17,REG,NYJ,NE,0,0,2,0,0,0,1,0,0,0,0,0
00-0038121,Alontae Taylor,17,REG,NO,TEN,7,0,2,0,0,0,1,0,4,0,0,0
00-0038123,Dane Belton,17,REG,NYG,LV,3,0,4,0,0,0,0,1,1,0,0,0
00-0038125,Roger McCreary,17,REG,LA,ATL,0,0,1,0,0,0,0,0,0,0,0,0
00-0038127,Logan Hall,17,REG,TB,MIA,3,0,0,1,0,1,2,0,0,0,0,0
00-0038133,Boye Mafe,17,REG,SEA,CAR,1,0,1,1,0,1,1,0,0,0,0,0
00-0038135,Jaquan Brisker,17,REG,CHI,SF,3,0,5,0,0,0,0,0,1,0,0,0
00-0038142,David Ojabo,17,REG,BAL,GB,0,0,1,0,0,0,0,0,0,0,0,0
00-0038366,Tanner Ingle,17,REG,LA,ATL,0,0,1,0,0,0,0,0,0,0,0,0
00-0038386,Jalen Carter,17,REG,PHI,BUF,1,0,0,1,0,1,1,0,1,0,0,0
00-0038387,Colby Wooden,17,REG,GB,BAL,3,0,3,0,0,0,0,0,0,0,0,0
00-0038390,Noah Sewell,17,REG,CHI,SF,0,0,1,0,0,0,0,0,0,0,0,0
00-0038398,Karl Brooks,17,REG,GB,BAL,2,0,3,0,0,0,0,0,0,0,0,0
00-0038407,Jaylon Jones,17,REG,IND,JAX,1,0,0,0,0,0,0,0,0,0,0,0
00-0038408,Carrington Valentine,17,REG,GB,BAL,0,0,1,0,0,0,0,0,0,0,0,0
00-0038412,Moro Ojomo,17,REG,PHI,BUF,1,0,2,1,0,1,2,0,0,0,0,0
00-0038414,Kendall Williamson,17,REG,LAC,HOU,1,0,1,0,0,0,0,0,0,0,0,0
00-0038504,Trenton Simpson,17,REG,BAL,GB,2,0,2,0,0,0,0,0,0,0,0,0
00-0038505,Tavius Robinson,17,REG,BAL,GB,2,0,2,0,0,0.5,1,0,0,0,0,0
00-0038513,Cam Jones,17,REG,NYJ,NE,0,0,1,0,0,0,0,0,0,0,0,0
00-0038514,Truman Jones,17,REG,TEN,NO,0,0,1,0,0,0,0,0,0,0,0,0
00-0038521,Reese Taylor,17,REG,DEN,KC,1,0,0,0,0,0,0,0,0,0,0,0
00-0038541,Tyree Wilson,17,REG,LV,NYG,2,0,3,0,0,0,0,0,0,0,0,0
00-0038546,Myles Murphy,17,REG,CIN,ARI,4,0,2,1,0,1,1,0,0,0,0,0
00-0038549,DJ Turner II,17,REG,CIN,ARI,0,0,1,0,0,0,0,0,1,0,0,0
00-0038552,Riley Moss,17,REG,DEN,KC,2,0,1,0,0,0,0,0,0,0,0,0
00-0038553,Daiyan Henley,17,REG,LAC,HOU,2,0,9,0,0,0,0,0,0,0,0,0
00-0038554,Ji'Ayir Brown,17,REG,SF,CHI,1,0,3,0,0,0,0,0,1,0,0,0
00-0038557,Dorian Williams,17,REG,BUF,PHI,0,0,2,0,0,0,0,0,0,0,0,0
00-0038560,Jordan Battle,17,REG,CIN,ARI,0,0,3,0,0,0,0,0,0,0,0,0
00-0038565,Mekhi Blackmon,17,REG,IND,JAX,1,0,0,0,0,0,0,0,0,0,0,0
00-0038570,Ventrell Miller,17,REG,JAX,IND,0,0,1,0,0,0,0,0,0,0,0,0
00-0038577,Nick Herbig,17,REG,PIT,CLE,0,0,0,0,0,0,0,0,1,0,0,0
00-0038578,Jay Ward,17,REG,MIN,DET,3,0,2,0,0,0,0,0,0,0,0,0
00-0038585,Cameron Mitchell,17,REG,IND,JAX,4,0,3,0,0,0,0,0,2,0,0,0
00-0038591,Mike Morris,17,REG,SEA,CAR,1,0,1,1,0,0,0,0,0,0,0,0
00-0038594,Darrell Luter Jr.,17,REG,SF,CHI,2,0,1,0,0,0,0,0,0,0,0,0
00-0038596,Antonio Johnson,17,REG,JAX,IND,1,0,0,0,0,0,0,1,1,0,0,0
00-0038599,Henry To'oTo'o,17,REG,HOU,LAC,5,0,7,1,0,0,0,0,0,0,0,0
00-0038600,Owen Pappoe,17,REG,ARI,CIN,0,0,2,0,0,0,0,0,0,0,0,0
00-0038605,JL Skinner,17,REG,DEN,KC,1,0,0,0,0,0,0,0,0,0,0,0
00-0038623,Dante Stills,17,REG,ARI,CIN,2,0,1,0,0,0,0,0,0,0,0,0
00-0038625,Dee Winters,17,REG,SF,CHI,7,0,0,1,0,0,0,0,0,0,0,0
00-0038635,Andre Jones Jr.,17,REG,BUF,PHI,0,0,1,0,0,0,0,0,0,0,0,0
00-0038642,D.J. Ivey,17,REG,CIN,ARI,2,0,0,0,0,0,0,0,1,0,0,0
00-0038653,Cory Durden,17,REG,NE,NYJ,0,1,1,1,0,0,1,0,0,0,0,0
00-0038703,Kendell Brooks,17,REG,TEN,NO,4,0,1,0,0,0,0,0,0,0,0,0
00-0038711,Mohamoud Diabate,17,REG,CLE,PIT,1,0,2,0,0,0,0,0,0,0,0,0
00-0038715,Ronnie Hickman Jr.,17,REG,CLE,PIT,2,0,0,0,0,0,0,0,0,0,0,0
00-0038765,Ty Okada,17,REG,SEA,CAR,5,0,1,1,0,0,0,0,0,0,0,0
00-0038778,Jalen Redmond,17,REG,MIN,DET,1,0,0,1,0,0,1,0,1,0,0,0
00-0038788,Art Green,17,REG,NYG,LV,0,0,1,0,0,0,0,0,0,0,0,0
00-0038791,Thomas Incoom,17,REG,CAR,SEA,0,0,1,0,0,0,0,0,0,0,0,0
00-0038807,Ivan Pace Jr.,17,REG,MIN,DET,1,0,0,0,0,0,0,0,0,0,0,0
00-0038820,Christian Izien,17,REG,TB,MIA,1,0,1,0,0,0,0,0,0,0,0,0
00-0038890,Shaka Heyward,17,REG,CIN,ARI,0,0,1,0,0,0,1,0,0,0,0,0
00-0038922,Drake Thomas,17,REG,SEA,CAR,0,0,5,0,0,0,0,0,0,0,0,0
00-0038978,Byron Young,17,REG,PHI,BUF,0,0,1,0,0,0,0,0,0,0,0,0
00-0038982,Chamarri Conner,17,REG,KC,DEN,7,0,3,0,0,0,1,0,0,0,0,0
00-0039000,Deonte Banks,17,REG,NYG,LV,3,0,0,0,0,0,0,0,2,0,0,0
00-0039002,Sydney Brown,17,REG,PHI,BUF,0,0,1,0,0,0,0,0,0,0,0,0
00-0039013,Nolan Smith,17,REG,PHI,BUF,0,0,1,0,0,0,0,0,0,0,0,0
00-0039018,Jack Campbell,17,REG,DET,MIN,2,0,4,0,0,0,0,0,0,0,0,0
00-0039031,Adetomiwa Adebawore,17,REG,IND,JAX,2,0,1,1,0,1,1,0,0,0,0,0
00-0039049,SirVocea Dennis,17,REG,TB,MIA,3,1,3,1,0,0,0,0,0,0,0,0
00-0039054,Marte Mapu,17,REG,NE,NYJ,2,0,0,0,0,0,0,0,1,0,0,0
00-0039061,Desjuan Johnson,17,REG,LA,ATL,0,0,2,0,0,0,0,0,0,0,0,0
00-0039068,Yaya Diaby,17,REG,TB,MIA,2,0,4,2,0,1,1,0,0,0,0,0
00-0039070,Gervon Dexter Sr.,17,REG,CHI,SF,3,0,4,0,0,0,0,0,0,0,0,0
00-0039108,Will Anderson Jr.,17,REG,HOU,LAC,1,1,1,2,0,0.5,1,0,0,0,0,0
00-0039110,Keeanu Benton,17,REG,PIT,CLE,1,0,2,0,0,0,0,0,0,0,0,0
00-0039111,Tuli Tuipulotu,17,REG,LAC,HOU,1,0,1,0,0,0,0,0,0,0,0,0
00-0039112,Lukas Van Ness,17,REG,GB,BAL,4,0,2,0,0,0,1,0,0,0,0,0
00-0039137,Byron Young,17,REG,LA,ATL,2,0,6,1,0,0,3,0,0,0,0,0
00-0039138,Kobie Turner,17,REG,LA,ATL,3,0,2,0,0,0,1,0,0,0,0,0
00-0039143,Isaiah Foskey,17,REG,CIN,ARI,1,0,0,0,0,0,0,0,0,0,0,0
00-0039147,Christian Gonzalez,17,REG,NE,NYJ,4,0,0,0,0,0,0,0,0,0,0,0
00-0039148,Keion White,17,REG,SF,CHI,0,0,1,0,0,0,0,0,0,0,0,0
00-0039149,Quan Martin,17,REG,WAS,DAL,2,0,0,0,0,0,0,0,0,0,0,0
00-0039151,Emmanuel Forbes,17,REG,LA,ATL,1,0,1,0,0,0,0,0,1,0,0,0
00-0039155,BJ Ojulari,17,REG,ARI,CIN,2,0,0,0,0,0,0,0,0,0,0,0
00-0039167,Joey Porter Jr.,17,REG,PIT,CLE,1,0,3,0,0,0,0,0,0,0,0,0
00-0039169,Devon Witherspoon,17,REG,SEA,CAR,3,0,1,0,0,0,0,0,1,0,0,0
00-0039232,Nate Wiggins,17,REG,BAL,GB,7,0,0,0,0,0,0,0,0,0,0,0
00-0039234,T.J. Tampa,17,REG,BAL,GB,1,0,2,0,0,0,0,0,0,0,0,0
00-0039285,Jarius Monroe,17,REG,NYJ,NE,0,0,1,0,0,0,0,0,0,0,0,0
00-0039289,Leonard Taylor III,17,REG,NE,NYJ,1,0,3,0,0,0,0,0,0,0,0,0
00-0039291,Eric Watts,17,REG,NYJ,NE,2,0,0,0,0,0,0,0,0,0,0,0
00-0039309,Byron Murphy II,17,REG,SEA,CAR,1,0,0,0,0,0,1,0,0,0,0,0
00-0039312,Miles Battle,17,REG,NE,NYJ,3,0,0,0,0,0,0,0,0,0,0,0
00-0039340,Laiatu Latu,17,REG,IND,JAX,2,0,0,1,0,1,2,0,1,0,0,0
00-0039343,Kamari Lassiter,17,REG,HOU,LAC,5,0,1,0,0,0,0,0,1,0,0,0
00-0039352,Marist Liufau,17,REG,DAL,WAS,0,0,1,0,0,0,0,0,0,0,0,0
00-0039353,Jarrian Jones,17,REG,JAX,IND,0,0,1,0,0,0,0,1,1,0,0,0
00-0039360,Malik Mustapha,17,REG,SF,CHI,2,0,1,0,0,0,0,0,1,0,0,0
